"Location","Phase","Trap","Base","Cheese","Charm","Mouse","Loot","Qty","Sample"
"Lost City","-","-","-","-","-","Essence Collector","Cynd Essence",0.17647058823529413,68
"Lost City","-","-","-","-","-","Ethereal Enchanter","Aleth Essence",1,95
"Lost City","-","-","-","-","-","Ethereal Engineer","Aleth Essence",0.546875,64
"Lost City","-","-","-","-","-","Ethereal Librarian","Aleth Essence",1,79
"Lost City","-","-","-","-","-","Ethereal Librarian","Cynd Essence",0.5316455696202531,79
"Lost City","-","-","-","-","-","Ethereal Thief","Aleth Essence",1,60
