"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","8.32%","Telekinetic Mutant",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.68%","Slimefist",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.68%","Mutant Mongrel",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.57%","Mutant Ninja",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.04%","Sludge Swimmer",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.93%","Outbreak Assassin",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.40%","The Menace",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.40%","Toxic Warrior",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.40%","Sludge Soaker",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","5.76%","Biohazard",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","5.54%","Plague Hag",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","3.84%","Scrap Metal Monster",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","3.73%","Tentacle",938
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","2.99%","Lab Technician",938
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","18.78%","The Menace",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","17.27%","Sludge Swimmer",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","14.92%","Mutant Mongrel",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","14.50%","Outbreak Assassin",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","13.67%","Slimefist",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","13.12%","Toxic Warrior",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.80%","Plague Hag",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.38%","Tentacle",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.24%","Sludge Soaker",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.10%","Telekinetic Mutant",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","0.83%","Scrap Metal Monster",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","0.69%","Biohazard",724
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","0.69%","Mutant Ninja",724
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","13.20%","Mutant Mongrel",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","11.28%","Mutated Behemoth",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","10.11%","The Menace",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","10.11%","Slimefist",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","10.00%","Telekinetic Mutant",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","9.93%","Outbreak Assassin",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","8.65%","Sludge Swimmer",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","8.22%","Toxic Warrior",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","5.84%","Biohazard",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","5.34%","Tentacle",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","3.42%","Mutant Ninja",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","1.64%","Scrap Metal Monster",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","1.25%","Plague Hag",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","1.03%","Sludge Soaker",2810
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","14.18%","Mutated Behemoth",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","12.06%","Mutant Mongrel",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","12.06%","Slimefist",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","9.93%","The Menace",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","9.22%","Sludge Swimmer",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","7.80%","Telekinetic Mutant",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","7.80%","Outbreak Assassin",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","6.38%","Lab Technician",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","4.96%","Toxic Warrior",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","4.26%","Tentacle",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","3.55%","Biohazard",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","2.84%","Scrap Metal Monster",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","2.84%","Mutant Ninja",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","1.42%","Plague Hag",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","0.71%","Sludge Soaker",141
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","12.66%","Mutant Mongrel",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","11.39%","Mutated Behemoth",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","11.18%","The Menace",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","10.34%","Hazmat",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","8.02%","Outbreak Assassin",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.17%","Sludge Swimmer",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.17%","Telekinetic Mutant",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.17%","Slimefist",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.85%","Toxic Warrior",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.64%","Tentacle",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.43%","Lab Technician",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.43%","Mutant Ninja",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","2.95%","Biohazard",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","1.27%","Sludge Soaker",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","1.27%","Scrap Metal Monster",474
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","1.05%","Plague Hag",474
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","21.18%","Mutated Behemoth",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","14.84%","The Menace",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","14.32%","Sludge Swimmer",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","12.18%","Toxic Warrior",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","11.58%","Slimefist",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","11.15%","Outbreak Assassin",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","7.89%","Mutant Mongrel",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.37%","Plague Hag",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.20%","Sludge Soaker",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.03%","Tentacle",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","0.94%","Mutant Ninja",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","0.86%","Biohazard",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","0.77%","Telekinetic Mutant",1166
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","0.69%","Scrap Metal Monster",1166
