"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Cantera Quarry","-","Bland Queso","-","59.77%","Chip Chiseler",59998
"Cantera Quarry","-","Bland Queso","-","40.23%","Tiny Toppler",59998
"Cantera Quarry","-","Mild Queso","-","50.89%","Ore Chipper",49574
"Cantera Quarry","-","Mild Queso","-","49.11%","Rubble Rummager",49574
"Cantera Quarry","-","Medium Queso","-","60.14%","Nachore Golem",54878
"Cantera Quarry","-","Medium Queso","-","39.86%","Rubble Rouser",54878
"Cantera Quarry","-","Hot Queso","-","50.70%","Grampa Golem",83857
"Cantera Quarry","-","Hot Queso","-","49.30%","Fiery Crusher",83857
"Cantera Quarry","-","Flamin' Queso","-","100.00%","Nachous the Molten",190934
