"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Fiery Warpath","Portal","Gouda","-","70.74%","Theurgy Warden",2840
"Fiery Warpath","Portal","Gouda","-","29.26%","Artillery Commander",2840
"Fiery Warpath","Portal","SB+","-","70.78%","Theurgy Warden",10162
"Fiery Warpath","Portal","SB+","-","29.22%","Artillery Commander",10162
